Time,L1,L2,L3,label
2024-06-06 14:06:00,934.0,1000.0,1020.0,1
2024-06-06 14:07:00,913.0,1030.0,1670.0,1
2024-06-06 14:08:00,908.0,1130.0,1710.0,1
2024-06-06 14:09:00,940.0,1030.0,1060.0,1
2024-06-06 14:10:00,925.0,827.0,1370.0,1
2024-06-06 14:11:00,2210.0,2320.0,2150.0,0
2024-06-06 14:12:00,2490.0,2780.0,2820.0,0
2024-06-06 14:13:00,1680.0,1760.0,1680.0,0
2024-06-06 14:14:00,940.0,956.0,749.0,1
2024-06-06 14:15:00,946.0,942.0,1090.0,1
2024-06-06 14:16:00,931.0,916.0,726.0,1
2024-06-06 14:17:00,929.0,989.0,732.0,1
2024-06-06 14:18:00,939.0,879.0,1070.0,1
2024-06-06 14:19:00,1600.0,1660.0,1340.0,0
2024-06-06 14:20:00,2290.0,2550.0,1520.0,0
2024-06-06 14:21:00,2450.0,2750.0,2410.0,0
2024-06-06 14:22:00,1630.0,1710.0,1540.0,0
2024-06-06 14:23:00,945.0,1030.0,371.0,1
2024-06-06 14:24:00,927.0,1070.0,1060.0,1
2024-06-06 14:25:00,947.0,1080.0,1510.0,1
2024-06-06 14:26:00,936.0,904.0,371.0,1
2024-06-06 14:27:00,934.0,1090.0,1040.0,1
2024-06-06 14:28:00,1580.0,1760.0,1030.0,0
2024-06-06 14:29:00,2350.0,2640.0,2030.0,0
2024-06-06 14:30:00,2450.0,2600.0,2400.0,0
2024-06-06 14:31:00,1610.0,1760.0,2380.0,0
2024-06-06 14:32:00,931.0,1130.0,1250.0,1
2024-06-06 14:33:00,943.0,1040.0,1760.0,1
2024-06-06 14:34:00,942.0,1070.0,1080.0,1
2024-06-06 14:35:00,930.0,990.0,1750.0,1
2024-06-06 14:36:00,941.0,1060.0,1470.0,1
2024-06-06 14:37:00,2210.0,2460.0,2250.0,0
2024-06-06 14:38:00,2420.0,2690.0,2900.0,0
2024-06-06 14:39:00,1700.0,1770.0,1700.0,0
2024-06-06 14:40:00,534.0,1050.0,2500.0,1
2024-06-06 14:41:00,541.0,1050.0,1760.0,1
2024-06-06 14:42:00,543.0,1160.0,1460.0,1
2024-06-06 14:43:00,519.0,1050.0,2110.0,1
2024-06-06 14:44:00,531.0,1110.0,1710.0,1
2024-06-06 14:45:00,725.0,1020.0,726.0,1
2024-06-06 14:46:00,740.0,1030.0,1090.0,1
2024-06-06 14:47:00,1360.0,1680.0,2310.0,0
2024-06-06 14:48:00,1510.0,1970.0,1780.0,0
2024-06-06 14:49:00,1440.0,1930.0,1340.0,0
2024-06-06 14:50:00,1460.0,1920.0,2410.0,0
2024-06-06 14:51:00,1440.0,1760.0,1510.0,0
2024-06-06 14:52:00,1460.0,1720.0,2280.0,0
2024-06-06 14:53:00,1450.0,1830.0,2050.0,0
2024-06-06 14:54:00,1360.0,1720.0,1390.0,0
2024-06-06 14:55:00,1420.0,1960.0,1790.0,0
2024-06-06 14:56:00,1410.0,1890.0,2470.0,0
2024-06-06 14:57:00,745.0,940.0,1390.0,1
2024-06-06 14:58:00,735.0,1140.0,1690.0,1
2024-06-06 14:59:00,761.0,1160.0,1090.0,1
2024-06-06 15:00:00,753.0,1160.0,728.0,1
2024-06-06 15:01:00,743.0,940.0,1070.0,1
2024-06-06 15:02:00,750.0,1070.0,492.0,1
2024-06-06 15:03:00,1400.0,1930.0,1660.0,0
2024-06-06 15:04:00,1420.0,1920.0,1700.0,0
2024-06-06 15:05:00,1440.0,1850.0,2130.0,0
2024-06-06 15:06:00,1500.0,1800.0,2430.0,0
2024-06-06 15:07:00,1480.0,1680.0,1760.0,0
2024-06-06 15:08:00,1380.0,1670.0,1720.0,0
2024-06-06 15:09:00,1440.0,1790.0,2610.0,0
2024-06-06 15:10:00,1380.0,1740.0,1180.0,0
2024-06-06 15:11:00,735.0,1010.0,1080.0,1
2024-06-06 15:12:00,733.0,948.0,1410.0,1
2024-06-06 15:13:00,717.0,952.0,886.0,1
2024-06-06 15:14:00,734.0,835.0,377.0,1
2024-06-06 15:15:00,741.0,940.0,733.0,1
2024-06-06 15:16:00,723.0,950.0,1060.0,1
2024-06-06 15:17:00,1370.0,1750.0,1320.0,0
2024-06-06 15:18:00,1470.0,1730.0,1210.0,0
2024-06-06 15:19:00,1450.0,1850.0,2010.0,0
2024-06-06 15:20:00,1420.0,1720.0,1000.0,0
2024-06-06 15:21:00,1440.0,1700.0,1310.0,0
2024-06-06 15:22:00,1410.0,1660.0,2020.0,0
2024-06-06 15:23:00,1440.0,1910.0,2350.0,0
2024-06-06 15:24:00,746.0,976.0,717.0,1
2024-06-06 15:25:00,736.0,820.0,375.0,1
2024-06-06 15:26:00,726.0,944.0,1670.0,1
2024-06-06 15:27:00,719.0,1070.0,1110.0,1
2024-06-06 15:28:00,747.0,1050.0,375.0,1
2024-06-06 15:29:00,757.0,1000.0,1830.0,1
2024-06-06 15:30:00,1430.0,1530.0,1700.0,0
2024-06-06 15:31:00,1440.0,1720.0,2090.0,0
2024-06-06 15:32:00,1450.0,1950.0,2490.0,0
2024-06-06 15:33:00,1480.0,1750.0,2090.0,0
2024-06-06 15:34:00,1470.0,1760.0,1710.0,0
2024-06-06 15:35:00,1410.0,1800.0,1460.0,0
2024-06-06 15:36:00,1500.0,1770.0,2230.0,0
2024-06-06 15:37:00,1440.0,1710.0,1010.0,0
2024-06-06 15:38:00,736.0,1010.0,737.0,1
2024-06-06 15:39:00,744.0,988.0,1000.0,1
2024-06-06 15:40:00,741.0,937.0,23.7,1
2024-06-06 15:41:00,742.0,1090.0,99.0,1
2024-06-06 15:42:00,750.0,1070.0,2010.0,1
2024-06-06 15:43:00,736.0,954.0,1070.0,1
2024-06-06 15:44:00,1410.0,1750.0,1320.0,0
2024-06-06 15:45:00,1520.0,1870.0,1070.0,0
2024-06-06 15:46:00,1490.0,1870.0,1340.0,0
2024-06-06 15:47:00,1450.0,1800.0,2040.0,0
2024-06-06 15:48:00,1480.0,1900.0,2120.0,0
2024-06-06 15:49:00,1450.0,1770.0,1670.0,0
2024-06-06 15:50:00,1420.0,1690.0,1350.0,0
2024-06-06 15:51:00,765.0,952.0,1230.0,1
2024-06-06 15:52:00,762.0,1010.0,1440.0,1
2024-06-06 15:53:00,766.0,1060.0,386.0,1
2024-06-06 15:54:00,740.0,1100.0,745.0,1
2024-06-06 15:55:00,743.0,1070.0,766.0,1
2024-06-06 15:56:00,738.0,1060.0,385.0,1
2024-06-06 15:57:00,743.0,994.0,1100.0,1
2024-06-06 15:58:00,1420.0,1780.0,2060.0,0
2024-06-06 15:59:00,1510.0,2070.0,2170.0,0
2024-06-06 16:00:00,1490.0,1990.0,1770.0,0
2024-06-06 16:01:00,1480.0,1790.0,2050.0,0
2024-06-06 16:02:00,1450.0,1810.0,1830.0,0
2024-06-06 16:03:00,1490.0,1910.0,1370.0,0
2024-06-06 16:04:00,1440.0,1800.0,1520.0,0
2024-06-06 16:05:00,733.0,1120.0,1410.0,1
2024-06-06 16:06:00,745.0,1080.0,1080.0,1
2024-06-06 16:07:00,532.0,1040.0,735.0,1
2024-06-06 16:08:00,527.0,1030.0,727.0,1
2024-06-06 16:09:00,719.0,1070.0,833.0,1
2024-06-06 16:10:00,1380.0,1780.0,1830.0,0
2024-06-06 16:11:00,1760.0,2380.0,3550.0,0
2024-06-06 16:12:00,1770.0,2300.0,3290.0,0
2024-06-06 16:13:00,1770.0,2550.0,2320.0,0
2024-06-06 16:14:00,1780.0,2240.0,2810.0,0
2024-06-06 16:15:00,1800.0,2210.0,2530.0,0
2024-06-06 16:16:00,1830.0,2400.0,2650.0,0
2024-06-06 16:17:00,1840.0,2530.0,2320.0,0
2024-06-06 16:18:00,1830.0,2540.0,2710.0,0
2024-06-06 16:19:00,1810.0,2530.0,1620.0,0
2024-06-06 16:20:00,1750.0,2310.0,1770.0,0
2024-06-06 16:21:00,1780.0,2360.0,2600.0,0
2024-06-06 16:22:00,1820.0,2270.0,1580.0,0
2024-06-06 16:23:00,1790.0,2300.0,1630.0,0
2024-06-06 16:24:00,1800.0,2570.0,3010.0,0
2024-06-06 16:25:00,1800.0,2460.0,1980.0,0
2024-06-06 16:26:00,1800.0,2280.0,1610.0,0
2024-06-06 16:27:00,1130.0,1730.0,1380.0,0
2024-06-06 16:28:00,1150.0,1730.0,1700.0,0
2024-06-06 16:29:00,1170.0,1680.0,1860.0,0
2024-06-06 16:30:00,524.0,1070.0,1080.0,1
2024-06-06 16:31:00,527.0,992.0,725.0,1
2024-06-06 16:32:00,527.0,934.0,374.0,1
2024-06-06 16:33:00,1670.0,2360.0,1380.0,0
2024-06-06 16:34:00,1740.0,1860.0,2250.0,0
2024-06-06 16:35:00,1610.0,2000.0,2560.0,0
2024-06-06 16:36:00,1500.0,1910.0,1420.0,0
2024-06-06 16:37:00,1500.0,1880.0,2130.0,0
2024-06-06 16:38:00,1480.0,2080.0,2360.0,0
2024-06-06 16:39:00,1480.0,2000.0,1720.0,0
2024-06-06 16:40:00,1440.0,1970.0,2380.0,0
2024-06-06 16:41:00,1460.0,1870.0,3020.0,0
2024-06-06 16:42:00,2350.0,2860.0,2390.0,0
2024-06-06 16:43:00,2530.0,2840.0,2170.0,0
2024-06-06 16:44:00,2420.0,2870.0,2480.0,0
2024-06-06 16:45:00,2460.0,2690.0,1730.0,0
2024-06-06 16:46:00,2380.0,2330.0,2480.0,0
2024-06-06 16:47:00,2450.0,2470.0,2500.0,0
2024-06-06 16:48:00,2430.0,2690.0,1820.0,0
2024-06-06 16:49:00,2430.0,2750.0,2430.0,0
2024-06-06 16:50:00,2390.0,2530.0,1750.0,0
2024-06-06 16:51:00,2320.0,2660.0,1950.0,0
2024-06-06 16:52:00,2380.0,2610.0,2780.0,0
2024-06-06 16:53:00,2350.0,2410.0,2740.0,0
2024-06-06 16:54:00,1620.0,1660.0,2720.0,0
2024-06-06 16:55:00,1610.0,1790.0,1870.0,0
2024-06-06 16:56:00,1570.0,1810.0,1780.0,0
2024-06-06 16:57:00,1560.0,1560.0,2100.0,0
2024-06-06 16:58:00,1610.0,1620.0,1030.0,0
2024-06-06 16:59:00,1620.0,1740.0,2110.0,0
2024-06-06 17:00:00,1640.0,1700.0,1760.0,0
2024-06-06 17:01:00,1590.0,1490.0,1050.0,0
2024-06-06 17:02:00,1620.0,1700.0,664.0,0
2024-06-06 17:03:00,1620.0,1660.0,1020.0,0
2024-06-06 17:04:00,1630.0,1690.0,1940.0,0
2024-06-06 17:05:00,963.0,1000.0,23.8,1
2024-06-06 17:06:00,954.0,1010.0,741.0,1
2024-06-06 17:07:00,956.0,810.0,1470.0,1
2024-06-06 17:08:00,1530.0,1730.0,1390.0,0
2024-06-06 17:09:00,2240.0,2600.0,2940.0,0
2024-06-06 17:10:00,2400.0,2680.0,3520.0,0
2024-06-06 17:11:00,1700.0,1780.0,2460.0,0
2024-06-06 17:12:00,1640.0,1810.0,1510.0,0
2024-06-06 17:13:00,942.0,948.0,1580.0,1
2024-06-06 17:14:00,962.0,1080.0,1810.0,1
2024-06-06 17:15:00,965.0,971.0,684.0,1
2024-06-06 17:16:00,945.0,944.0,1530.0,1
2024-06-06 17:17:00,1580.0,1720.0,2020.0,0
2024-06-06 17:18:00,2210.0,2320.0,1970.0,0
2024-06-06 17:19:00,2380.0,2480.0,2780.0,0
2024-06-06 17:20:00,1640.0,1610.0,1410.0,0
2024-06-06 17:21:00,966.0,1060.0,1650.0,1
2024-06-06 17:22:00,960.0,911.0,1080.0,1
2024-06-06 17:23:00,969.0,1020.0,735.0,1
2024-06-06 17:24:00,955.0,988.0,1480.0,1
2024-06-06 17:25:00,982.0,963.0,2040.0,1
2024-06-06 17:26:00,2230.0,2410.0,2900.0,0
2024-06-06 17:27:00,2400.0,2700.0,2210.0,0
2024-06-06 17:28:00,1680.0,1860.0,1900.0,0
2024-06-06 17:29:00,1640.0,1990.0,2750.0,0
2024-06-06 17:30:00,953.0,1080.0,1100.0,1
2024-06-06 17:31:00,949.0,916.0,1070.0,1
2024-06-06 17:32:00,936.0,874.0,387.0,1
2024-06-06 17:33:00,950.0,920.0,1080.0,1
2024-06-06 17:34:00,1620.0,1790.0,2750.0,0
2024-06-06 17:35:00,2190.0,2420.0,2100.0,0
2024-06-06 17:36:00,2530.0,2660.0,2300.0,0
2024-06-06 17:37:00,1630.0,1690.0,2490.0,0
2024-06-06 17:38:00,938.0,846.0,391.0,1
2024-06-06 17:39:00,941.0,873.0,561.0,1
2024-06-06 17:40:00,937.0,875.0,1100.0,1
2024-06-06 17:41:00,925.0,928.0,2080.0,1
2024-06-06 17:42:00,938.0,938.0,722.0,1
2024-06-06 17:43:00,2140.0,2390.0,2700.0,0
2024-06-06 17:44:00,2440.0,2570.0,3310.0,0
2024-06-06 17:45:00,2390.0,2380.0,2540.0,0
2024-06-06 17:46:00,1640.0,1570.0,2580.0,0
2024-06-06 17:47:00,943.0,850.0,1440.0,1
2024-06-06 17:48:00,944.0,857.0,1060.0,1
2024-06-06 17:49:00,909.0,958.0,1070.0,1
2024-06-06 17:50:00,931.0,884.0,376.0,1
2024-06-06 17:51:00,940.0,845.0,1080.0,1
2024-06-06 17:52:00,2160.0,2280.0,2110.0,0
2024-06-06 17:53:00,2550.0,2770.0,2940.0,0
2024-06-06 17:54:00,1620.0,1710.0,2120.0,0
2024-06-06 17:55:00,944.0,908.0,684.0,1
2024-06-06 17:56:00,940.0,1020.0,27.0,1
2024-06-06 17:57:00,942.0,990.0,391.0,1
2024-06-06 17:58:00,940.0,1090.0,377.0,1
2024-06-06 17:59:00,937.0,965.0,712.0,1
2024-06-06 18:00:00,1610.0,1640.0,2080.0,0
2024-06-06 18:01:00,2210.0,2250.0,1340.0,0
2024-06-06 18:02:00,2380.0,2710.0,2610.0,0
2024-06-06 18:03:00,1610.0,1820.0,727.0,0
2024-06-06 18:04:00,926.0,1100.0,1140.0,1
2024-06-06 18:05:00,925.0,913.0,559.0,1
2024-06-06 18:06:00,936.0,941.0,1080.0,1
2024-06-06 18:07:00,941.0,965.0,1780.0,1
2024-06-06 18:08:00,934.0,1070.0,749.0,1
2024-06-06 18:09:00,2140.0,2280.0,2250.0,0
2024-06-06 18:10:00,2380.0,2580.0,3050.0,0
2024-06-06 18:11:00,1630.0,1870.0,2430.0,0
2024-06-06 18:12:00,1600.0,1780.0,1760.0,0
2024-06-06 18:13:00,951.0,854.0,2200.0,1
2024-06-06 18:14:00,936.0,960.0,1730.0,1
2024-06-06 18:15:00,942.0,964.0,740.0,1
2024-06-06 18:16:00,939.0,980.0,1310.0,1
2024-06-06 18:17:00,933.0,960.0,841.0,1
2024-06-06 18:18:00,2180.0,2530.0,1930.0,0
2024-06-06 18:19:00,2500.0,2720.0,2290.0,0
2024-06-06 18:20:00,1620.0,1860.0,1840.0,0
2024-06-06 18:21:00,935.0,929.0,730.0,1
2024-06-06 18:22:00,931.0,969.0,49.6,1
2024-06-06 18:23:00,941.0,957.0,1150.0,1
2024-06-06 18:24:00,904.0,1010.0,140.0,1
2024-06-06 18:25:00,935.0,951.0,1410.0,1
2024-06-06 18:26:00,921.0,1070.0,1100.0,1
2024-06-06 18:27:00,2170.0,2430.0,1620.0,0
2024-06-06 18:28:00,2390.0,2730.0,1560.0,0
2024-06-06 18:29:00,1670.0,1800.0,1460.0,0
2024-06-06 18:30:00,954.0,975.0,1090.0,1
2024-06-06 18:31:00,940.0,1050.0,721.0,1
2024-06-06 18:32:00,931.0,916.0,740.0,1
2024-06-06 18:33:00,935.0,1000.0,1070.0,1
2024-06-06 18:34:00,938.0,1130.0,726.0,1
2024-06-06 18:35:00,1330.0,1720.0,2360.0,0
2024-06-06 18:36:00,1370.0,1800.0,2070.0,0
2024-06-06 18:37:00,1460.0,1740.0,1480.0,0
2024-06-06 18:38:00,1450.0,1790.0,2370.0,0
2024-06-06 18:39:00,1420.0,1730.0,2230.0,0
2024-06-06 18:40:00,1470.0,1740.0,2710.0,0
2024-06-06 18:41:00,1630.0,1660.0,2190.0,0
2024-06-06 18:42:00,519.0,901.0,1450.0,1
2024-06-06 18:43:00,515.0,924.0,738.0,1
2024-06-06 18:44:00,528.0,1000.0,1470.0,1
2024-06-06 18:45:00,518.0,1140.0,776.0,1
2024-06-06 18:46:00,520.0,1020.0,1330.0,1
2024-06-06 18:47:00,527.0,941.0,2180.0,1
2024-06-06 18:48:00,949.0,991.0,1470.0,1
2024-06-06 18:49:00,2200.0,2370.0,2060.0,0
2024-06-06 18:50:00,2600.0,2830.0,2760.0,0
2024-06-06 18:51:00,2410.0,2600.0,2250.0,0
2024-06-06 18:52:00,2380.0,2560.0,3560.0,0
2024-06-06 18:53:00,2320.0,2640.0,3250.0,0
2024-06-06 18:54:00,2320.0,2540.0,3220.0,0
2024-06-06 18:55:00,1620.0,1790.0,2460.0,0
2024-06-06 18:56:00,1610.0,1840.0,3200.0,0
2024-06-06 18:57:00,1610.0,1720.0,2150.0,0
2024-06-06 18:58:00,1600.0,1640.0,2460.0,0
2024-06-06 18:59:00,1610.0,1670.0,2050.0,0
2024-06-06 19:00:00,1590.0,1950.0,2750.0,0
2024-06-06 19:01:00,1590.0,1890.0,2450.0,0
2024-06-06 19:02:00,1540.0,1790.0,2350.0,0
2024-06-06 19:03:00,1570.0,1750.0,1410.0,0
2024-06-06 19:04:00,1560.0,1740.0,2510.0,0
2024-06-06 19:05:00,1560.0,1710.0,2460.0,0
2024-06-06 19:06:00,929.0,1100.0,748.0,1
2024-06-06 19:07:00,950.0,934.0,1370.0,1
2024-06-06 19:08:00,935.0,983.0,2240.0,1
2024-06-06 19:09:00,950.0,986.0,1440.0,1
2024-06-06 19:10:00,929.0,1010.0,413.0,1
2024-06-06 19:11:00,2150.0,2320.0,2020.0,0
2024-06-06 19:12:00,2420.0,2580.0,2650.0,0
2024-06-06 19:13:00,1600.0,1560.0,1790.0,0
2024-06-06 19:14:00,952.0,941.0,386.0,1
2024-06-06 19:15:00,945.0,957.0,1100.0,1
2024-06-06 19:16:00,946.0,993.0,653.0,1
2024-06-06 19:17:00,955.0,1020.0,763.0,1
2024-06-06 19:18:00,946.0,1070.0,752.0,1
2024-06-06 19:19:00,2100.0,2350.0,2660.0,0
2024-06-06 19:20:00,2360.0,2630.0,2560.0,0
2024-06-06 19:21:00,2330.0,2580.0,2730.0,0
2024-06-06 19:22:00,946.0,1140.0,706.0,1
2024-06-06 19:23:00,947.0,1060.0,760.0,1
2024-06-06 19:24:00,942.0,1120.0,742.0,1
2024-06-06 19:25:00,946.0,1090.0,1110.0,1
2024-06-06 19:26:00,947.0,1010.0,401.0,1
2024-06-06 19:27:00,937.0,1010.0,1040.0,1
2024-06-06 19:28:00,2120.0,2340.0,1640.0,0
2024-06-06 19:29:00,2380.0,2700.0,2320.0,0
2024-06-06 19:30:00,1640.0,1860.0,1470.0,0
2024-06-06 19:31:00,943.0,1110.0,476.0,1
2024-06-06 19:32:00,951.0,1010.0,766.0,1
2024-06-06 19:33:00,946.0,1040.0,385.0,1
2024-06-06 19:34:00,942.0,929.0,1110.0,1
2024-06-06 19:35:00,938.0,977.0,2470.0,1
2024-06-06 19:36:00,949.0,1100.0,1110.0,1
2024-06-06 19:37:00,2110.0,2340.0,2700.0,0
2024-06-06 19:38:00,2420.0,2760.0,3590.0,0
2024-06-06 19:39:00,1610.0,1800.0,1740.0,0
2024-06-06 19:40:00,948.0,986.0,2120.0,1
2024-06-06 19:41:00,951.0,982.0,1240.0,1
2024-06-06 19:42:00,952.0,1100.0,1830.0,1
2024-06-06 19:43:00,948.0,1140.0,1330.0,1
2024-06-06 19:44:00,943.0,977.0,1000.0,1
2024-06-06 19:45:00,1500.0,1740.0,1410.0,0
2024-06-06 19:46:00,2130.0,2420.0,2510.0,0
2024-06-06 19:47:00,2340.0,2550.0,2210.0,0
2024-06-06 19:48:00,1600.0,1730.0,2170.0,0
2024-06-06 19:49:00,949.0,1030.0,1100.0,1
2024-06-06 19:50:00,926.0,1010.0,740.0,1
2024-06-06 19:51:00,915.0,1150.0,1440.0,1
2024-06-06 19:52:00,935.0,1060.0,389.0,1
2024-06-06 19:53:00,917.0,1040.0,1690.0,1
2024-06-06 19:54:00,2040.0,2580.0,2950.0,0
2024-06-06 19:55:00,2140.0,2360.0,3240.0,0
2024-06-06 19:56:00,2310.0,2610.0,3170.0,0
2024-06-06 19:57:00,1580.0,1650.0,2090.0,0
2024-06-06 19:58:00,947.0,1120.0,1430.0,1
2024-06-06 19:59:00,951.0,1190.0,1700.0,1
2024-06-06 20:00:00,952.0,1060.0,1010.0,1
2024-06-06 20:01:00,958.0,1090.0,1800.0,1
2024-06-06 20:02:00,951.0,1140.0,1700.0,1
2024-06-06 20:03:00,2060.0,2470.0,2440.0,0
2024-06-06 20:04:00,2240.0,2530.0,2490.0,0
2024-06-06 20:05:00,2290.0,2620.0,2820.0,0
2024-06-06 20:06:00,937.0,1040.0,743.0,1
2024-06-06 20:07:00,940.0,1110.0,960.0,1
2024-06-06 20:08:00,945.0,1080.0,967.0,1
2024-06-06 20:09:00,945.0,1030.0,782.0,1
2024-06-06 20:10:00,932.0,860.0,753.0,1
2024-06-06 20:11:00,1360.0,1670.0,1430.0,0
2024-06-06 20:12:00,1750.0,2220.0,1990.0,0
2024-06-06 20:13:00,1760.0,2300.0,1810.0,0
2024-06-06 20:14:00,1760.0,2370.0,2400.0,0
2024-06-06 20:15:00,1760.0,2190.0,2090.0,0
2024-06-06 20:16:00,1740.0,2150.0,1310.0,0
2024-06-06 20:17:00,1770.0,2150.0,2390.0,0
2024-06-06 20:18:00,1770.0,2370.0,1310.0,0
2024-06-06 20:19:00,1780.0,2310.0,2080.0,0
2024-06-06 20:20:00,1800.0,2160.0,2440.0,0
2024-06-06 20:21:00,1780.0,2270.0,2100.0,0
2024-06-06 20:22:00,1820.0,2420.0,2100.0,0
2024-06-06 20:23:00,1850.0,2380.0,2800.0,0
2024-06-06 20:24:00,1820.0,2430.0,2810.0,0
2024-06-06 20:25:00,1810.0,2590.0,3210.0,0
2024-06-06 20:26:00,1810.0,2410.0,3710.0,0
2024-06-06 20:27:00,1800.0,2260.0,2060.0,0
2024-06-06 20:28:00,1820.0,2270.0,2430.0,0
2024-06-06 20:29:00,532.0,973.0,1840.0,1
2024-06-06 20:30:00,539.0,1100.0,2170.0,1
2024-06-06 20:31:00,536.0,1020.0,1130.0,1
2024-06-06 20:32:00,2490.0,3020.0,3470.0,0
2024-06-06 20:33:00,2540.0,3020.0,3330.0,0
2024-06-06 20:34:00,2510.0,2900.0,3490.0,0
2024-06-06 20:35:00,2360.0,2750.0,3540.0,0
2024-06-06 20:36:00,2360.0,2660.0,2670.0,0
2024-06-06 20:37:00,2310.0,2590.0,2280.0,0
2024-06-06 20:38:00,2590.0,2620.0,2820.0,0
2024-06-06 20:39:00,2550.0,2470.0,1740.0,0
2024-06-06 20:40:00,2550.0,2620.0,2430.0,0
2024-06-06 20:41:00,2530.0,2590.0,3110.0,0
2024-06-06 20:42:00,2510.0,2570.0,2690.0,0
2024-06-06 20:43:00,2440.0,2620.0,2030.0,0
2024-06-06 20:44:00,2540.0,2680.0,3340.0,0
2024-06-06 20:45:00,2420.0,2700.0,2000.0,0
2024-06-06 20:46:00,2520.0,2680.0,2270.0,0
2024-06-06 20:47:00,2500.0,2500.0,2660.0,0
2024-06-06 20:48:00,1920.0,1870.0,1960.0,0
2024-06-06 20:49:00,1920.0,1920.0,1620.0,0
2024-06-06 20:50:00,1850.0,1820.0,1820.0,0
2024-06-06 20:51:00,1900.0,1970.0,2710.0,0
2024-06-06 20:52:00,1880.0,1880.0,1310.0,0
2024-06-06 20:53:00,1520.0,1770.0,1780.0,0
2024-06-06 20:54:00,948.0,1010.0,844.0,1
2024-06-06 20:55:00,958.0,1010.0,392.0,1
2024-06-06 20:56:00,950.0,919.0,723.0,1
2024-06-06 20:57:00,2030.0,2370.0,2970.0,0
2024-06-06 20:58:00,2090.0,2400.0,2220.0,0
2024-06-06 20:59:00,676.0,1170.0,1230.0,1
2024-06-06 21:00:00,946.0,1300.0,1840.0,1
2024-06-06 21:01:00,536.0,1380.0,1140.0,1
2024-06-06 21:02:00,930.0,1020.0,710.0,1
2024-06-06 21:03:00,2090.0,2260.0,2550.0,0
2024-06-06 21:04:00,2220.0,2610.0,2330.0,0
2024-06-06 21:05:00,529.0,1100.0,1520.0,1
2024-06-06 21:06:00,522.0,1020.0,1510.0,1
2024-06-06 21:07:00,725.0,1290.0,1110.0,1
2024-06-06 21:08:00,1340.0,1580.0,3220.0,0
2024-06-06 21:09:00,1370.0,1270.0,2580.0,0
2024-06-06 21:10:00,1340.0,1800.0,2260.0,0
2024-06-06 21:11:00,1380.0,1750.0,2910.0,0
2024-06-06 21:12:00,1350.0,1740.0,2240.0,0
2024-06-06 21:13:00,1700.0,2040.0,1350.0,0
2024-06-06 21:14:00,1670.0,1840.0,1740.0,0
2024-06-06 21:15:00,1660.0,1880.0,1670.0,0
2024-06-06 21:16:00,1660.0,1610.0,1730.0,0
2024-06-06 21:17:00,1690.0,1850.0,2070.0,0
2024-06-06 21:18:00,1670.0,1910.0,2360.0,0
2024-06-06 21:19:00,1670.0,1900.0,2080.0,0
2024-06-06 21:20:00,1630.0,1900.0,2050.0,0
2024-06-06 21:21:00,1670.0,1980.0,1930.0,0
2024-06-06 21:22:00,1670.0,1900.0,1710.0,0
2024-06-06 21:23:00,1670.0,1820.0,2770.0,0
2024-06-06 21:24:00,1070.0,1200.0,2160.0,0
2024-06-06 21:25:00,1080.0,974.0,1400.0,1
2024-06-06 21:26:00,1060.0,1120.0,2110.0,1
2024-06-06 21:27:00,1080.0,1120.0,1360.0,1
2024-06-06 21:28:00,1080.0,1120.0,1350.0,1
2024-06-06 21:29:00,1660.0,1950.0,2330.0,0
2024-06-06 21:30:00,1650.0,1950.0,2030.0,0
2024-06-06 21:31:00,1680.0,1880.0,2090.0,0
2024-06-06 21:32:00,1670.0,1870.0,1330.0,0
2024-06-06 21:33:00,1650.0,1820.0,1310.0,0
2024-06-06 21:34:00,1680.0,1840.0,3090.0,0
2024-06-06 21:35:00,1680.0,2010.0,1680.0,0
2024-06-06 21:36:00,1660.0,1920.0,2020.0,0
2024-06-06 21:37:00,1100.0,1170.0,1600.0,1
2024-06-06 21:38:00,1080.0,1190.0,1400.0,1
2024-06-06 21:39:00,1430.0,1210.0,2130.0,0
2024-06-06 21:40:00,1810.0,1890.0,2650.0,0
2024-06-06 21:41:00,2460.0,2400.0,2510.0,0
2024-06-06 21:42:00,2640.0,2670.0,2960.0,0
2024-06-06 21:43:00,2570.0,2540.0,2450.0,0
2024-06-06 21:44:00,1310.0,1160.0,1400.0,1
2024-06-06 21:45:00,1300.0,1180.0,654.0,1
2024-06-06 21:46:00,1310.0,1080.0,1380.0,1
2024-06-06 21:47:00,1300.0,1400.0,1020.0,1
2024-06-06 21:48:00,1320.0,1340.0,1780.0,0
2024-06-06 21:49:00,1330.0,1170.0,1690.0,0
2024-06-06 21:50:00,2450.0,2430.0,2670.0,0
2024-06-06 21:51:00,2570.0,2560.0,3570.0,0
2024-06-06 21:52:00,1930.0,1790.0,1720.0,0
2024-06-06 21:53:00,878.0,1060.0,648.0,1
2024-06-06 21:54:00,1290.0,1160.0,1950.0,0
2024-06-06 21:55:00,1310.0,1170.0,2420.0,0
2024-06-06 21:56:00,1300.0,1110.0,649.0,1
2024-06-06 21:57:00,1310.0,1100.0,1400.0,1
2024-06-06 21:58:00,2450.0,2470.0,3050.0,0
2024-06-06 21:59:00,2650.0,2570.0,2550.0,0
2024-06-06 22:00:00,1950.0,1850.0,1720.0,0
2024-06-06 22:01:00,1310.0,1100.0,1430.0,1
2024-06-06 22:02:00,1290.0,986.0,1430.0,1
